primaryTitle,runtimeMinutes,genres,isAdult,averageRating,numVotes,budget,domestic,world,year,oscar_nominated
the image revolution,81.0,"Biography,Documentary",0,7.1,385.0,50000.0,0.0,0.0,,0
falcon rising,103.0,"Action,Adventure",0,5.8,9777.0,4500000.0,11774.0,11774.0,,0
concussion,96.0,Drama,0,5.6,6013.0,35000000.0,34531832.0,50363790.0,,0
sherlock gnomes,86.0,"Adventure,Animation,Comedy",0,5.3,15289.0,59000000.0,43242871.0,97459106.0,,0
smile,91.0,"Comedy,Drama",0,4.5,154.0,17000000.0,105935048.0,217038821.0,,0
miss julie,85.0,"Drama,Romance",0,4.4,178.0,5500000.0,0.0,863895.0,,0
jessabelle,90.0,"Drama,Horror,Mystery",0,5.4,26985.0,10000000.0,0.0,6998359.0,,0
olympus has fallen,119.0,"Action,Thriller",0,6.5,303826.0,70000000.0,98927592.0,172836993.0,,0
23 blast,98.0,"Drama,Sport",0,6.5,2629.0,1000000.0,549185.0,549185.0,,0
mandela long walk to freedom,141.0,"Biography,Drama,History",0,7.1,29893.0,35000000.0,8323085.0,29890402.0,,0
sherlock holmes,77.0,Adventure,0,5.6,63.0,90000000.0,209028679.0,498438212.0,,0
the 5th wave,112.0,"Action,Adventure,Sci-Fi",0,5.2,124553.0,38000000.0,34912982.0,111336398.0,,0
wild,115.0,"Adventure,Biography,Drama",0,7.1,144835.0,15000000.0,37880356.0,52460543.0,,0
never let me go,50.0,Drama,0,5.5,19.0,15000000.0,2434652.0,11173718.0,,0
focus,119.0,"Action,Crime,Mystery",0,7.6,2994.0,65000000.0,53862963.0,168065700.0,,0
the gallows,81.0,"Horror,Mystery,Thriller",0,4.3,22457.0,100000.0,22764410.0,42964410.0,,0
ten,118.0,Drama,0,4.8,47.0,25000.0,0.0,0.0,,0
the gatekeepers,101.0,"Documentary,History,War",0,7.6,6063.0,1500000.0,2408553.0,2592308.0,,0
the new world,85.0,Drama,0,7.2,367.0,30000000.0,12712093.0,26184400.0,,0
afflicted,85.0,"Horror,Mystery,Sci-Fi",0,6.2,27268.0,318000.0,121179.0,175481.0,,0
the hobbit the battle of the five armies,144.0,"Adventure,Fantasy",0,7.4,607792.0,250000000.0,255119788.0,940323039.0,,0
bedtime stories,81.0,Drama,0,6.8,25.0,80000000.0,110101975.0,221468935.0,,0
windsor drive,81.0,"Mystery,Thriller",0,3.1,252.0,850000.0,3256.0,3256.0,,0
homefront,100.0,"Action,Crime,Thriller",0,6.5,139634.0,22000000.0,20158492.0,51695362.0,,0
split,52.0,Horror,0,6.3,27.0,9000000.0,138141585.0,278754594.0,,0
crossroads,82.0,"Comedy,Drama",0,7.8,18.0,12000000.0,37188667.0,57000000.0,,0
crossroads,82.0,"Comedy,Drama",0,7.8,18.0,500000.0,0.0,0.0,,0
talk to me,80.0,Drama,0,6.5,95.0,4250000.0,48299436.0,91942102.0,,0
eden,129.0,"Adventure,Drama,History",0,6.5,28211.0,2300000.0,0.0,0.0,,0
alien covenant,122.0,"Horror,Sci-Fi,Thriller",0,6.4,339541.0,97000000.0,74262031.0,238521247.0,,0
beauty and the beast,112.0,"Drama,Family,Fantasy",0,6.4,23920.0,160000000.0,504014165.0,1259761686.0,,0
beauty and the beast,112.0,"Drama,Family,Fantasy",0,6.4,23920.0,20000000.0,206333165.0,438656843.0,,0
the machine,91.0,"Action,Drama,Sci-Fi",0,6.0,32745.0,20000000.0,10458331.0,10656936.0,,0
sharkskin,100.0,"Comedy,Drama,Mystery",0,6.7,45.0,2100000.0,0.0,0.0,,0
endless love,104.0,"Drama,Mystery,Romance",0,6.2,48942.0,20000000.0,23438250.0,34718173.0,,0
mission to mars,72.0,"Drama,Sci-Fi",0,4.9,40.0,90000000.0,60874615.0,110974615.0,,0
the siege,88.0,Documentary,0,7.2,28.0,70000000.0,40934175.0,116625798.0,,0
triangle,90.0,"Adventure,Drama",0,7.5,32.0,12000000.0,0.0,1594955.0,,0
queen crab,80.0,"Action,Horror,Sci-Fi",0,3.7,724.0,75000.0,0.0,0.0,,0
abcd any body can dance,160.0,"Drama,Music",0,6.3,7916.0,1900000.0,222098.0,10137234.0,,0
closet monster,60.0,Horror,0,5.4,57.0,1850000.0,42166.0,99748.0,,0
the babadook,94.0,"Drama,Horror,Mystery",0,6.8,266532.0,2000000.0,950792.0,7482387.0,,0
truth or dare,100.0,"Comedy,Romance",0,4.8,18.0,3500000.0,41411015.0,95292744.0,,0
fifty shades of grey,125.0,"Drama,Romance,Thriller",0,4.2,351914.0,40000000.0,166167230.0,570794950.0,,0
the turning,180.0,Drama,0,5.8,1594.0,12000000.0,15472775.0,18460739.0,,0
the hunted,90.0,"Action,Comedy,Horror",0,6.1,112.0,55000000.0,34234008.0,47213095.0,,0
where the truth lies,100.0,"Crime,Mystery,Thriller",0,6.1,582.0,25000000.0,872142.0,1415656.0,,0
the notebook,112.0,"Drama,War",0,7.0,3343.0,30000000.0,81582653.0,116223302.0,,0
strangerland,112.0,"Drama,Mystery,Thriller",0,5.2,10484.0,10000000.0,17472.0,161097.0,,0
youth,170.0,"Drama,Romance",0,6.5,2020.0,13000000.0,2703296.0,24001573.0,,0
mary queen of scots,124.0,"Biography,Drama,History",0,6.3,59097.0,25000000.0,16648499.0,48481754.0,,0
playback,113.0,Drama,0,5.4,72.0,1500000.0,264.0,54945.0,,0
the expendables 3,126.0,"Action,Adventure,Comedy",0,6.1,203994.0,100000000.0,39322544.0,209461378.0,,0
fruitvale station,85.0,"Biography,Crime,Drama",0,7.5,90398.0,900000.0,16098998.0,17549645.0,,0
snatched,90.0,"Action,Adventure,Comedy",0,4.7,38989.0,42000000.0,45852178.0,60129558.0,,0
blue jasmine,98.0,"Comedy,Drama,Romance",0,7.3,218535.0,18000000.0,33404871.0,102912961.0,,0
white house down,131.0,"Action,Drama,Thriller",0,6.3,246526.0,150000000.0,73103784.0,205440387.0,,0
the dirties,83.0,"Crime,Drama",0,6.8,8563.0,55000.0,0.0,0.0,,0
the word,104.0,"Drama,Mystery",0,5.9,143.0,200000.0,3648.0,3648.0,,0
transcendence,45.0,Sport,0,5.2,11.0,100000000.0,23022309.0,103039258.0,,0
echo dr,81.0,"Action,Drama,Sci-Fi",0,3.5,138.0,100000.0,0.0,0.0,,0
friday,117.0,Family,0,6.0,246.0,3500000.0,27467564.0,27936778.0,,0
parkland,93.0,"Drama,History,Mystery",0,6.4,18422.0,10000000.0,641439.0,1616353.0,,0
the rover,103.0,"Action,Crime,Drama",0,6.4,53751.0,8500000.0,1109199.0,3180252.0,,0
the mummy,110.0,"Action,Adventure,Fantasy",0,5.4,218750.0,195000000.0,80101125.0,409953905.0,,0
the mummy,110.0,"Action,Adventure,Fantasy",0,5.4,218750.0,80000000.0,161538025.0,422538025.0,,0
the road,102.0,Drama,0,4.7,30.0,25000000.0,8114270.0,29206732.0,,0
ghost,85.0,"Action,Horror",0,4.7,115.0,22000000.0,217631306.0,517599988.0,,0
longlegs,101.0,"Crime,Horror,Mystery",0,6.6,212249.0,10000000.0,74346140.0,125411316.0,,0
unforgiven,135.0,"Action,Crime,Drama",0,7.0,2971.0,14400000.0,101157447.0,159157447.0,,0
the best christmas pageant ever,99.0,"Adventure,Comedy,Drama",0,6.8,6816.0,10000000.0,40048808.0,40265899.0,,0
joe,147.0,"Drama,Romance",0,7.4,3258.0,4000000.0,373375.0,373375.0,,0
frances ha,86.0,"Comedy,Drama,Romance",0,7.4,100786.0,3000000.0,4067398.0,11194304.0,,0
sisters,88.0,Comedy,0,7.3,13.0,30000000.0,87044645.0,106030660.0,,0
mississippi grind,108.0,"Comedy,Drama",0,6.4,27363.0,7100000.0,130541.0,448641.0,,0
grace unplugged,102.0,"Drama,Music",0,6.1,3708.0,1700000.0,2507159.0,2507159.0,,0
the lunchbox,104.0,"Drama,Romance",0,7.8,66032.0,1700000.0,4231500.0,15517886.0,,0
countdown,45.0,Documentary,0,7.0,11.0,6500000.0,25621766.0,42176201.0,,0
thank you for your service,88.0,"Documentary,Drama",0,6.8,124.0,20000000.0,9479390.0,9985316.0,,0
bully,112.0,Music,0,6.5,18.0,2100000.0,881824.0,1381824.0,,0
frequency,60.0,"Sci-Fi,Thriller",0,5.9,24.0,31000000.0,44983704.0,68079671.0,,0
les gamins,95.0,Comedy,0,6.1,3522.0,9000000.0,0.0,15660664.0,,0
brother,140.0,"Comedy,Family",0,6.1,2367.0,12000000.0,450594.0,477693.0,,0
american fiction,117.0,"Comedy,Drama",0,7.5,114979.0,10000000.0,21098470.0,23026243.0,,0
babylon,121.0,Documentary,0,7.2,25.0,80000000.0,16596054.0,64326615.0,,0
the watchers,120.0,"Horror,Mystery,Thriller",0,5.2,76.0,30000000.0,19164028.0,33464028.0,,0
jobs,128.0,"Biography,Drama",0,6.0,106489.0,18000000.0,16131410.0,43402515.0,,0
my animal,104.0,"Horror,Romance",0,4.8,1057.0,2440000.0,0.0,0.0,,0
rio 2,101.0,"Adventure,Animation,Comedy",0,6.3,108967.0,130000000.0,131538435.0,492846291.0,,0
the front man,73.0,"Biography,Comedy,Documentary",0,8.6,10.0,20000.0,0.0,0.0,,0
honey,96.0,Drama,0,6.8,2053.0,18000000.0,30272254.0,62646763.0,,0
unfinished business,91.0,"Comedy,Drama",0,5.4,36205.0,35000000.0,10219501.0,13214051.0,,0
daylight,114.0,"Drama,Mystery,Thriller",0,7.0,4391.0,80000000.0,32908290.0,158908290.0,,0
blue ruin,90.0,"Crime,Drama,Thriller",0,7.1,85123.0,420000.0,258384.0,437002.0,,0
possession,80.0,Horror,0,5.9,39.0,25000000.0,10103647.0,14805812.0,,0
live by night,129.0,"Action,Crime,Drama",0,6.4,61757.0,65000000.0,10378555.0,22778555.0,,0
the intern,121.0,"Comedy,Drama",0,7.1,302998.0,40000000.0,75764672.0,197115710.0,,0
antarctica a year on ice,91.0,"Adventure,Biography,Documentary",0,7.6,3859.0,1000000.0,288757.0,288757.0,,0
daylight,97.0,"Horror,Mystery,Thriller",0,3.8,580.0,80000000.0,32908290.0,158908290.0,,0
snow day,77.0,"Comedy,Family,Musical",0,4.2,383.0,13000000.0,60008303.0,62452927.0,,0
dark water,80.0,"Drama,Thriller",0,3.9,421.0,60000000.0,25473093.0,49473093.0,,0
robin hood,92.0,"Action,Drama",0,6.1,112.0,210000000.0,105487148.0,322459006.0,,0
robin hood,92.0,"Action,Drama",0,6.1,112.0,99000000.0,30824628.0,85210012.0,,0
the frozen,95.0,"Drama,Horror,Thriller",0,4.3,1818.0,250000.0,0.0,0.0,,0
unsung hero,113.0,"Drama,Family",0,7.0,5549.0,6000000.0,20335239.0,21194062.0,,0
runner runner,88.0,"Crime,Mystery,Thriller",0,5.6,66894.0,30000000.0,19316646.0,60512680.0,,0
the disappointments room,91.0,"Drama,Horror,Thriller",0,4.0,11397.0,15000000.0,2423467.0,3503761.0,,0
lost river,95.0,"Drama,Fantasy,Mystery",0,5.7,19905.0,2000000.0,45431.0,2009644.0,,0
need for speed,132.0,"Action,Crime,Drama",0,6.4,185201.0,66000000.0,43568507.0,194169619.0,,0
stuck,90.0,Documentary,0,7.4,148.0,5000000.0,67505.0,67505.0,,0
short term 12,96.0,Drama,0,7.9,94797.0,400000.0,1013100.0,2308535.0,,0
amina,93.0,Drama,0,6.8,26.0,250000.0,0.0,0.0,,0
down a dark hall,96.0,"Drama,Fantasy,Horror",0,5.1,15458.0,4000000.0,0.0,2842176.0,,0
home,90.0,"Comedy,Drama,Romance",0,6.7,418.0,130000000.0,177397510.0,385997896.0,,0
home,90.0,"Comedy,Drama,Romance",0,6.7,418.0,12000000.0,0.0,0.0,,0
home,90.0,"Comedy,Drama,Romance",0,6.7,418.0,500000.0,15433.0,44793168.0,,0
carol,115.0,"Drama,Family,Fantasy",0,7.4,60.0,11800000.0,12711491.0,41907778.0,,0
monster,127.0,"Drama,Thriller",0,7.8,38972.0,5000000.0,34469210.0,64200321.0,,0
win win,84.0,Documentary,0,9.2,6.0,5000000.0,10179275.0,11869063.0,,0
dry spell,90.0,"Comedy,Romance",0,3.4,143.0,22000.0,0.0,0.0,,0
the act of killing,117.0,"Biography,Crime,Documentary",0,8.2,43485.0,1000000.0,486919.0,1227316.0,,0
what if,90.0,Mystery,0,5.1,60.0,11000000.0,3493000.0,9814566.0,,0
deliver us from evil,118.0,"Crime,Horror,Mystery",0,6.2,90185.0,30000000.0,30577122.0,87956618.0,,0
3,115.0,"Comedy,Drama",0,6.2,133.0,7200000.0,59774.0,295492.0,,0
spectre,148.0,"Action,Adventure,Thriller",0,6.8,488609.0,245000000.0,200074175.0,879077344.0,,0
sunday,65.0,"Crime,Drama",0,8.3,19.0,450000.0,410919.0,450349.0,,0
treachery,67.0,"Drama,Thriller",0,3.1,471.0,625000.0,0.0,0.0,,0
coco,105.0,"Adventure,Animation,Drama",0,8.4,682847.0,175000000.0,210460015.0,796135836.0,,0
brooklyn,117.0,"Drama,Romance",0,7.5,157175.0,11000000.0,38322743.0,62076141.0,,0
focus,105.0,"Comedy,Crime,Drama",0,6.6,291576.0,65000000.0,53862963.0,168065700.0,,0
ready or not,78.0,"Horror,Thriller",0,4.1,56.0,6000000.0,28714231.0,56702995.0,,0
life itself,121.0,"Biography,Documentary",0,7.8,16640.0,10000000.0,4095431.0,7960474.0,,0
no time to die,163.0,"Action,Adventure,Thriller",0,7.3,476536.0,250000000.0,160891007.0,758929771.0,,0
joe,117.0,"Crime,Drama,Thriller",0,6.8,53126.0,4000000.0,373375.0,373375.0,,0
her,126.0,Drama,0,5.0,165.0,23000000.0,25568251.0,48038809.0,,0
undead,85.0,Horror,0,2.4,24.0,750000.0,41196.0,229250.0,,0
assassins,84.0,"Action,Drama,Thriller",0,4.6,95.0,50000000.0,30306268.0,83306268.0,,0
captive,88.0,"Action,Thriller",0,3.8,240.0,2000000.0,2583301.0,2791973.0,,0
how to train your dragon the hidden world,104.0,"Action,Adventure,Animation",0,7.4,173249.0,129000000.0,160799505.0,520979901.0,,0
the funeral,114.0,Horror,0,4.7,451.0,12500000.0,1212799.0,1412799.0,,0
dark skies,97.0,"Horror,Sci-Fi,Thriller",0,6.3,83915.0,3500000.0,17418667.0,27704111.0,,0
keeping up with the joneses,105.0,"Action,Comedy",0,5.9,71443.0,40000000.0,14904426.0,28804426.0,,0
delivery man,105.0,"Comedy,Drama",0,6.3,85260.0,22000000.0,30659817.0,55616322.0,,0
the girl on the train,80.0,"Drama,Mystery,Thriller",0,4.3,1132.0,45000000.0,75395035.0,174278214.0,,0
flipped,90.0,"Drama,Thriller",0,5.2,578.0,14000000.0,1755212.0,4294635.0,,0
1982,90.0,Drama,0,6.8,1569.0,1000000.0,0.0,0.0,,0
aint them bodies saints,96.0,"Crime,Drama,Romance",0,6.4,23585.0,5000000.0,391611.0,1075009.0,,0
oculus,104.0,"Horror,Mystery,Thriller",0,6.5,148033.0,5000000.0,27695246.0,44115496.0,,0
cheap thrills,88.0,"Comedy,Crime,Drama",0,6.7,21263.0,100000.0,59424.0,59424.0,,0
forget me not,88.0,"Biography,Documentary,Family",0,7.5,489.0,1300000.0,0.0,13465.0,,0
witness,123.0,Drama,0,6.9,348.0,12000000.0,65532576.0,65533034.0,,0
water,120.0,Drama,0,6.8,20.0,3000000.0,5529144.0,11322573.0,,0
max,83.0,Comedy,0,5.1,315.0,20000000.0,42656255.0,43956255.0,,0
enough said,93.0,"Comedy,Drama,Romance",0,7.0,68986.0,8000000.0,17550872.0,25621449.0,,0
kursk,117.0,Drama,0,6.4,326.0,40000000.0,0.0,5578259.0,,0
x,103.0,"Action,Adventure,Comedy",0,8.3,9.0,1000000.0,11769469.0,15113105.0,,0
home,112.0,Drama,0,7.4,193.0,130000000.0,177397510.0,385997896.0,,0
home,112.0,Drama,0,7.4,193.0,12000000.0,0.0,0.0,,0
home,112.0,Drama,0,7.4,193.0,500000.0,15433.0,44793168.0,,0
control,84.0,"Action,Thriller",0,3.4,212.0,6400000.0,871577.0,8902141.0,,0
avengers age of ultron,141.0,"Action,Adventure,Sci-Fi",0,7.3,981705.0,365000000.0,459005868.0,1395316979.0,,0
20 feet from stardom,91.0,"Biography,Documentary,History",0,7.4,14341.0,1000000.0,4946250.0,5892466.0,,0
mudbound,134.0,"Drama,War",0,7.4,56835.0,10000000.0,0.0,53559.0,,0
amsterdam,107.0,Thriller,0,6.4,298.0,80000000.0,14947969.0,29400826.0,,0
clifford the big red dog,96.0,"Adventure,Comedy,Family",0,5.9,18361.0,64000000.0,48947356.0,113350187.0,,0
home,73.0,Drama,0,8.4,12.0,130000000.0,177397510.0,385997896.0,,0
home,73.0,Drama,0,8.4,12.0,12000000.0,0.0,0.0,,0
home,73.0,Drama,0,8.4,12.0,500000.0,15433.0,44793168.0,,0
the homesman,122.0,"Drama,Western",0,6.6,37983.0,16000000.0,2429989.0,8217571.0,,0
smurfs the lost village,90.0,"Adventure,Animation,Comedy",0,6.0,26931.0,60000000.0,45020282.0,197578586.0,,0
they came together,83.0,"Comedy,Romance",0,5.6,26198.0,3000000.0,0.0,82780.0,,0
what if,111.0,"Drama,Romance",0,6.9,8881.0,11000000.0,3493000.0,9814566.0,,0
the invitation,100.0,"Drama,Horror,Mystery",0,6.6,127218.0,10000000.0,25100080.0,33689288.0,,0
the invitation,100.0,"Drama,Horror,Mystery",0,6.6,127218.0,1000000.0,231738.0,354836.0,,0
carousel,93.0,Horror,0,4.7,1836.0,3380000.0,0.0,3604.0,,0
anomalisa,90.0,"Animation,Comedy,Drama",0,7.2,78065.0,8000000.0,3759286.0,5706168.0,,0
the box,79.0,"Horror,Mystery,Thriller",0,3.4,91.0,25000000.0,15051977.0,34356760.0,,0
jimi all is by my side,118.0,"Biography,Drama,Music",0,5.7,7251.0,5000000.0,340911.0,927074.0,,0
dark places,113.0,"Crime,Drama,Mystery",0,6.2,49504.0,11900000.0,208588.0,5685597.0,,0
dom hemingway,93.0,"Comedy,Crime,Drama",0,6.1,28106.0,7000000.0,523511.0,1857458.0,,0
the november man,108.0,"Action,Adventure,Crime",0,6.3,72733.0,15000000.0,25018119.0,34820335.0,,0
unknown,96.0,Drama,0,6.2,22.0,40000000.0,63686397.0,136123083.0,,0
unknown,96.0,Drama,0,6.2,22.0,3700000.0,26403.0,3355048.0,,0
carol,118.0,"Drama,Romance",0,7.3,151311.0,11800000.0,12711491.0,41907778.0,,0
the green inferno,100.0,"Adventure,Horror",0,5.4,53835.0,1000000.0,7192291.0,12931420.0,,0
desert dancer,104.0,"Biography,Drama,Music",0,6.2,2071.0,4000000.0,155271.0,596335.0,,0
love in the time of monsters,97.0,"Comedy,Horror",0,5.1,252.0,500000.0,0.0,0.0,,0
aroused,66.0,Documentary,0,5.2,737.0,150000.0,0.0,0.0,,0
after,83.0,Romance,0,6.1,47.0,14000000.0,12138565.0,57926850.0,,0
after,83.0,Romance,0,6.1,47.0,650000.0,0.0,0.0,,0
gods of egypt,127.0,"Action,Adventure,Drama",0,5.4,133958.0,140000000.0,31153464.0,138836756.0,,0
lovesick,85.0,"Comedy,Romance",0,5.2,3135.0,10100000.0,10143618.0,10143618.0,,0
the family,111.0,"Comedy,Crime,Thriller",0,6.3,126970.0,30000000.0,36918811.0,80588942.0,,0
woman in gold,109.0,"Biography,Drama,History",0,7.3,65514.0,11000000.0,33307793.0,58586407.0,,0
the magnificent seven,132.0,"Action,Adventure,Drama",0,6.9,241758.0,90000000.0,93432655.0,162122642.0,,0
the heat,117.0,"Action,Comedy,Crime",0,6.6,186976.0,43000000.0,159581587.0,229727774.0,,0
the happy prince,105.0,"Biography,Drama",0,6.3,6173.0,13000000.0,464495.0,2394619.0,,0
closure,76.0,"Adventure,Biography,Documentary",0,8.0,211.0,100000.0,0.0,0.0,,0
atomic blonde,115.0,"Action,Thriller",0,6.7,217452.0,30000000.0,51573925.0,98345423.0,,0
test,89.0,"Drama,Romance",0,6.5,1804.0,250000.0,18823.0,18823.0,,0
cocktail,130.0,"Fantasy,Sci-Fi,Thriller",0,8.4,642.0,20000000.0,78222753.0,78222753.0,,0
adrift,65.0,Drama,0,6.6,9.0,35000000.0,31445011.0,57897191.0,,0
the house,72.0,Animation,0,7.4,77.0,40000000.0,25584504.0,34284504.0,,0
killers,137.0,"Action,Crime,Drama",0,6.4,5608.0,75000000.0,47059963.0,95572749.0,,0
the campaign,60.0,Documentary,0,7.6,24.0,95000000.0,86907746.0,104907746.0,,0
next,100.0,Comedy,0,4.5,10.0,70000000.0,18211013.0,73591500.0,,0
deep rising,93.0,Documentary,0,6.7,168.0,45000000.0,11203026.0,11203026.0,,0
the perfect wave,94.0,"Adventure,Biography,Drama",0,4.6,1343.0,4000000.0,0.0,0.0,,0
dark water,88.0,Horror,0,3.9,17.0,60000000.0,25473093.0,49473093.0,,0
youth,88.0,"Comedy,Drama",0,5.4,80.0,13000000.0,2703296.0,24001573.0,,0
butterfly girl,78.0,Documentary,0,8.5,88.0,180000.0,17503.0,17503.0,,0
gloria,110.0,"Comedy,Drama,Romance",0,6.9,9821.0,30000000.0,4167493.0,4967493.0,,0
midway,85.0,"Documentary,Family",0,7.2,53.0,100000000.0,56846802.0,126787360.0,,0
hero,163.0,"Action,Drama,Thriller",0,4.0,379.0,42000000.0,19487173.0,66787173.0,,0
philomena,98.0,"Biography,Comedy,Drama",0,7.6,106655.0,12000000.0,37709979.0,98963392.0,,0
hot rod,96.0,"Adventure,Crime",0,5.4,6.0,25000000.0,13938332.0,14371564.0,,0
beyond the mask,103.0,"Action,Adventure,Drama",0,5.1,3922.0,4000000.0,1236094.0,1236094.0,,0
butterfly,107.0,"Mystery,Thriller",0,4.6,511.0,250000.0,0.0,0.0,,0
christy,141.0,"Comedy,Drama,Romance",0,4.9,2574.0,15000000.0,1952677.0,2090272.0,,0
project almanac,106.0,"Drama,Mystery,Sci-Fi",0,6.4,87091.0,12000000.0,22348241.0,32909437.0,,0
run hide die,104.0,"Horror,Thriller",0,2.7,303.0,50000.0,0.0,0.0,,0
the boy,111.0,"Drama,Horror,Thriller",0,5.5,5908.0,10000000.0,35819556.0,73929392.0,,0
taken 3,108.0,"Action,Crime,Thriller",0,6.0,212960.0,48000000.0,89256424.0,327656424.0,,0
zombie hunter,93.0,"Action,Comedy,Horror",0,3.5,2884.0,1000000.0,0.0,0.0,,0
next goal wins,97.0,"Documentary,Sport",0,7.8,3310.0,10000000.0,6713826.0,17968934.0,,0
joy,124.0,"Biography,Drama",0,6.6,151128.0,60000000.0,56451232.0,101134059.0,,0
abduction,84.0,"Horror,Thriller",0,5.8,20.0,35000000.0,28087155.0,86648359.0,,0
the peanuts movie,88.0,"Adventure,Animation,Comedy",0,7.0,52534.0,99000000.0,130178411.0,250091610.0,,0
son of a gun,108.0,"Action,Crime,Drama",0,6.4,30766.0,12000000.0,1411.0,256003.0,,0
the reckoning,86.0,"Crime,Mystery,Thriller",0,5.0,1556.0,3500000.0,143532.0,465177.0,,0
afraid,84.0,"Horror,Mystery,Sci-Fi",0,5.2,16188.0,12000000.0,6726179.0,9026137.0,,0
butterfly,110.0,Crime,0,4.2,73.0,250000.0,0.0,0.0,,0
oculus,113.0,"Adventure,Drama,Horror",0,6.3,17.0,5000000.0,27695246.0,44115496.0,,0
copenhagen,98.0,"Adventure,Drama,Romance",0,7.0,14197.0,600000.0,0.0,0.0,,0
truth,94.0,"Drama,Romance,Thriller",0,5.1,892.0,9600000.0,2541854.0,6842580.0,,0
mi america,90.0,"Crime,Drama",0,6.8,65.0,2100000.0,3330.0,3330.0,,0
masterminds,95.0,"Biography,Comedy,Crime",0,5.8,64616.0,25000000.0,17356894.0,30850666.0,,0
and so it goes,94.0,"Comedy,Drama,Romance",0,5.9,16158.0,18000000.0,15160801.0,17920013.0,,0
sky high,70.0,"Adventure,Documentary,Drama",0,7.1,15.0,35000000.0,63939454.0,83109359.0,,0
left behind,110.0,"Action,Fantasy,Sci-Fi",0,3.1,44094.0,18500000.0,4224065.0,4224065.0,,0
left behind,110.0,"Action,Fantasy,Sci-Fi",0,3.1,44094.0,16000000.0,14019924.0,20769209.0,,0
split second,83.0,Drama,0,8.4,18.0,7000000.0,5430822.0,5430822.0,,0
her cry la llorona investigation,89.0,Horror,0,3.7,112.0,35000.0,0.0,0.0,,0
paranormal activity the ghost dimension,88.0,"Horror,Mystery",0,4.6,32776.0,10000000.0,18297124.0,77959374.0,,0
get on up,139.0,"Biography,Drama,Music",0,6.9,26971.0,30000000.0,30569935.0,33339868.0,,0
paranormal activity the marked ones,84.0,"Horror,Mystery",0,5.1,47516.0,5000000.0,32462372.0,90904854.0,,0
mr turner,150.0,"Biography,Drama,History",0,6.8,28355.0,14000000.0,3958546.0,25100642.0,,0
the last five years,94.0,"Comedy,Drama,Musical",0,5.9,11173.0,2000000.0,147299.0,205298.0,,0
hitch,70.0,Drama,0,7.2,19.0,55000000.0,177784257.0,366784257.0,,0
the ridiculous 6,119.0,"Action,Adventure,Comedy",0,4.9,57543.0,60000000.0,0.0,0.0,,0
palo alto,100.0,Drama,0,6.1,33171.0,1000000.0,767732.0,1156309.0,,0
the square,95.0,"Documentary,Drama,History",0,8.0,9539.0,1900000.0,406216.0,740932.0,,0
the square,95.0,"Documentary,Drama,History",0,8.0,9539.0,1500000.0,124244.0,176262.0,,0
godsend,107.0,Drama,0,6.3,76.0,30000000.0,14334645.0,16873925.0,,0
bone tomahawk,132.0,"Drama,Horror,Western",0,7.1,136407.0,2000000.0,0.0,475846.0,,0
aloft,112.0,Drama,0,5.3,4285.0,8000000.0,53086.0,531139.0,,0
loving,105.0,"Drama,Romance",0,7.0,383.0,9000000.0,7710234.0,12898064.0,,0
nerve,86.0,"Drama,Mystery,Thriller",0,4.5,181.0,20000000.0,38583626.0,85583945.0,,0
ten,83.0,"Adventure,Horror,Mystery",0,3.4,636.0,25000.0,0.0,0.0,,0
flood,90.0,Documentary,0,5.5,7.0,24000000.0,0.0,4084232.0,,0
point blank,86.0,"Action,Crime,Drama",0,5.7,16365.0,3000000.0,0.0,0.0,,0
speak no evil,74.0,Horror,0,3.3,736.0,15000000.0,36931420.0,77239314.0,,0
speak no evil,74.0,Horror,0,3.3,736.0,150000.0,0.0,5862029.0,,0
burnt,101.0,"Comedy,Drama",0,6.6,140641.0,20000000.0,13651946.0,36766293.0,,0
broken horses,101.0,"Action,Crime,Drama",0,5.7,2414.0,15000000.0,0.0,3471.0,,0
wolf,122.0,"Crime,Drama,Thriller",0,7.3,4048.0,70000000.0,65011757.0,131011757.0,,0
ask me anything,100.0,"Comedy,Drama,Mystery",0,6.0,13471.0,950000.0,0.0,0.0,,0
frontera,103.0,"Drama,Thriller,Western",0,6.6,8873.0,2300000.0,59696.0,59696.0,,0
dragonfly,80.0,"Crime,Drama,Thriller",0,6.0,72.0,60000000.0,30063805.0,30317425.0,,0
hotel transylvania 2,89.0,"Adventure,Animation,Comedy",0,6.6,158093.0,80000000.0,169700110.0,474800000.0,,0
mud,105.0,Drama,0,6.3,69.0,10000000.0,21590086.0,31556959.0,,0
escobar paradise lost,120.0,"Crime,Drama,History",0,6.5,24054.0,17000000.0,195792.0,3917679.0,,0
the gunman,115.0,"Action,Crime,Mystery",0,5.8,44758.0,40000000.0,10664749.0,24478613.0,,0
one direction this is us,92.0,"Documentary,Music",0,4.4,25476.0,10000000.0,28873374.0,68154362.0,,0
step up,55.0,"Biography,Documentary,Drama",0,7.8,75.0,12000000.0,65328121.0,110989157.0,,0
benji,79.0,"Documentary,Sport",0,7.5,127.0,6000000.0,0.0,585333.0,,0
benji,79.0,"Documentary,Sport",0,7.5,127.0,500000.0,31559560.0,31559560.0,,0
shutter,133.0,Thriller,0,7.7,1138.0,8000000.0,25928550.0,47782426.0,,0
blockers,102.0,"Comedy,Drama",0,6.2,91073.0,21000000.0,60311495.0,94523781.0,,0
